phase,side,action,champion,order,game_id,series_id,game_number,date,patch,blue_team,red_team,first_pick_side,fearless_unavailable,blue_win_rate_before,red_win_rate_before,blue_side_win_rate_before,red_side_win_rate_before,blue_patch_win_rate_before,red_patch_win_rate_before,blue_h2h_win_rate_before,red_h2h_win_rate_before,winner_side,winner_team,acting_side_won
BAN_PHASE_1,BLUE,BAN,Rumble,2,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_1,RED,BAN,Gwen,3,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
BAN_PHASE_1,BLUE,BAN,Jayce,4,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_1,RED,BAN,Zoe,5,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
BAN_PHASE_1,BLUE,BAN,Varus,6,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
PICK_PHASE_1,RED,PICK,Aurora,7,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_1,BLUE,PICK,Nocturne,8,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
PICK_PHASE_1,BLUE,PICK,Sion,9,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
PICK_PHASE_1,RED,PICK,Kai'Sa,10,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_1,RED,PICK,Trundle,11,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_1,BLUE,PICK,Rakan,12,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_2,BLUE,BAN,Leona,13,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_2,RED,BAN,Xayah,14,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
BAN_PHASE_2,BLUE,BAN,Rell,15,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_2,RED,BAN,Zeri,16,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_2,BLUE,PICK,Miss Fortune,17,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
PICK_PHASE_2,RED,PICK,Shen,18,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_2,RED,PICK,Olaf,19,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,1
PICK_PHASE_2,BLUE,PICK,Syndra,20,LOLTMNT01_332727,LCK_20260130_KT_Rolster_vs_Nongshim_RedForce_S1,5,2026-01-30 11:49:42+00:00,16.02,KT Rolster,Nongshim RedForce,RED,"[""Taliyah"", ""Yunara"", ""Vi"", ""Pantheon"", ""Ambessa"", ""Ryze"", ""Corki"", ""Neeko"", ""Nautilus"", ""Aatrox"", ""Xin Zhao"", ""Azir"", ""Orianna"", ""Wukong"", ""Gnar"", ""Renekton"", ""Kalista"", ""Ezreal"", ""Renata Glasc"", ""Karma"", ""Malphite"", ""Aphelios"", ""Jinx"", ""Dr. Mundo"", ""Lulu"", ""Blitzcrank"", ""Yone"", ""Zaahen"", ""K'Sante"", ""Ahri"", ""Lucian"", ""Jarvan IV"", ""Akali"", ""Caitlyn"", ""Braum"", ""Galio"", ""Jax"", ""Tahm Kench"", ""Rek'Sai"", ""Gragas""]",0.42857142857142855,0.42857142857142855,0.6,0.4444444444444444,0.5,0.5,0.5,0.5,RED,Nongshim RedForce,0
BAN_PHASE_1,RED,BAN,Malphite,1,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
BAN_PHASE_1,BLUE,BAN,Jayce,2,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_1,RED,BAN,Varus,3,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
BAN_PHASE_1,BLUE,BAN,Bard,4,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_1,RED,BAN,Vi,5,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
BAN_PHASE_1,BLUE,BAN,Nocturne,6,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
PICK_PHASE_1,RED,PICK,Azir,7,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_1,BLUE,PICK,Rumble,8,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
PICK_PHASE_1,BLUE,PICK,Orianna,9,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
PICK_PHASE_1,RED,PICK,Ambessa,10,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_1,RED,PICK,Jarvan IV,11,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_1,BLUE,PICK,Xin Zhao,12,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_2,BLUE,BAN,Sivir,13,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_2,RED,BAN,Yunara,14,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
BAN_PHASE_2,BLUE,BAN,Kai'Sa,15,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_2,RED,BAN,Nami,16,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_2,BLUE,PICK,Ezreal,17,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
PICK_PHASE_2,RED,PICK,Neeko,18,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_2,RED,PICK,Jhin,19,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,1
PICK_PHASE_2,BLUE,PICK,Karma,20,LOLTMNT01_334295,LCK_20260131_Dplus_Kia_vs_T1_S1,1,2026-01-31 08:17:53+00:00,16.02,Dplus Kia,T1,RED,[],0.6666666666666666,0.7272727272727273,0.75,1.0,,,,,RED,T1,0
BAN_PHASE_1,BLUE,BAN,Malphite,1,LOLTMNT01_334313,LCK_20260131_Dplus_Kia_vs_T1_S1,2,2026-01-31 09:15:38+00:00,16.02,T1,Dplus Kia,BLUE,"[""Rumble"", ""Azir"", ""Orianna"", ""Ambessa"", ""Xin Zhao"", ""Jarvan IV"", ""Ezreal"", ""Neeko"", ""Karma"", ""Jhin""]",0.75,0.6,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,BLUE,T1,1
BAN_PHASE_1,RED,BAN,Jayce,2,LOLTMNT01_334313,LCK_20260131_Dplus_Kia_vs_T1_S1,2,2026-01-31 09:15:38+00:00,16.02,T1,Dplus Kia,BLUE,"[""Rumble"", ""Azir"", ""Orianna"", ""Ambessa"", ""Xin Zhao"", ""Jarvan IV"", ""Ezreal"", ""Neeko"", ""Karma"", ""Jhin""]",0.75,0.6,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,BLUE,T1,0
BAN_PHASE_1,BLUE,BAN,Varus,3,LOLTMNT01_334313,LCK_20260131_Dplus_Kia_vs_T1_S1,2,2026-01-31 09:15:38+00:00,16.02,T1,Dplus Kia,BLUE,"[""Rumble"", ""Azir"", ""Orianna"", ""Ambessa"", ""Xin Zhao"", ""Jarvan IV"", ""Ezreal"", ""Neeko"", ""Karma"", ""Jhin""]",0.75,0.6,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,BLUE,T1,1
BAN_PHASE_1,RED,BAN,Bard,4,LOLTMNT01_334313,LCK_20260131_Dplus_Kia_vs_T1_S1,2,2026-01-31 09:15:38+00:00,16.02,T1,Dplus Kia,BLUE,"[""Rumble"", ""Azir"", ""Orianna"", ""Ambessa"", ""Xin Zhao"", ""Jarvan IV"", ""Ezreal"", ""Neeko"", ""Karma"", ""Jhin""]",0.75,0.6,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,BLUE,T1,0
